timestamp,price,return,log_return,volatility_20
2024-12-26 00:00:00+00:00,9.563314610502632,,,
2024-12-27 00:00:00+00:00,8.805566915843867,-0.0792348391243544,-0.08255025800306175,
2024-12-28 00:00:00+00:00,8.697049286186951,-0.0123237527684515,-0.012400319923037844,
2024-12-29 00:00:00+00:00,9.171154851070709,0.0545133814104921,0.05307941067172212,
2024-12-30 00:00:00+00:00,8.87928671279324,-0.0318245785854759,-0.03234198765445613,
2024-12-31 00:00:00+00:00,8.85246099856627,-0.0030211564390999,-0.0030257293448463585,
2025-01-01 00:00:00+00:00,8.70270756207051,-0.0169165881126179,-0.01706130802250981,
2025-01-02 00:00:00+00:00,8.987167723698628,0.03268639783645,0.03216356015156777,
2025-01-03 00:00:00+00:00,9.272376045842286,0.031735061691525,0.03124191093321083,
2025-01-04 00:00:00+00:00,9.785122465015034,0.0552982770152707,0.05382345399696776,
2025-01-05 00:00:00+00:00,10.02179357161403,0.0241868313294157,0.023898962445020995,
2025-01-06 00:00:00+00:00,10.076539901650658,0.005462727768779,0.005447861188254291,
2025-01-07 00:00:00+00:00,10.158241577150298,0.0081081081697751,0.008075414066716465,
2025-01-08 00:00:00+00:00,9.705724826548964,-0.0445467601025765,-0.045569454335595797,
2025-01-09 00:00:00+00:00,9.017783888510886,-0.070879913693441,-0.07351728446775353,
2025-01-10 00:00:00+00:00,8.653075110143563,-0.0404432821717961,-0.041283853422947554,
2025-01-11 00:00:00+00:00,9.169635124206009,0.0596966982820834,0.05798273348377156,
2025-01-12 00:00:00+00:00,9.125565362882403,-0.0048060539734312,-0.00481764018838465,
2025-01-13 00:00:00+00:00,8.815738567499272,-0.0339515178580968,-0.034541257476327504,
2025-01-14 00:00:00+00:00,8.475750088800043,-0.0385660799825274,-0.039329442245903436,
2025-01-15 00:00:00+00:00,9.028454509116584,0.0652100893166838,0.06317204667084171,0.04343263048790435
2025-01-16 00:00:00+00:00,9.494884547843212,0.0516622239449338,0.050371982858077625,0.04068224730559662
2025-01-17 00:00:00+00:00,9.225261677598088,-0.0283966454659387,-0.02880762927253222,0.04118774191572832
2025-01-18 00:00:00+00:00,9.765998020876491,0.0586147431017036,0.0569612073254089,0.04144475443366302
2025-01-19 00:00:00+00:00,9.316568100030484,-0.046019866058264,-0.04711243171111667,0.04223441923594064
2025-01-20 00:00:00+00:00,8.53316512372328,-0.0840870766891769,-0.08783398071442214,0.046817061626816724
2025-01-21 00:00:00+00:00,8.513204473149319,-0.0023391848492968,-0.002341925016181699,0.0466806300243634
2025-01-22 00:00:00+00:00,8.74802427735866,0.0275830100110907,0.027209452457012888,0.04650765011476568
2025-01-23 00:00:00+00:00,8.47952959350348,-0.0306920368922715,-0.031172902199329524,0.04629928343858099
2025-01-24 00:00:00+00:00,8.345791558297359,-0.0157718696221762,-0.01589756898571892,0.044259026768984175
2025-01-25 00:00:00+00:00,8.18222620310101,-0.0195985430565579,-0.019793141258861415,0.043678465899138375
2025-01-26 00:00:00+00:00,8.114726049422275,-0.0082496073810758,-0.00828382370280068,0.04352821123983206
2025-01-27 00:00:00+00:00,7.824937846807867,-0.035711396891216,-0.03636464835884561,0.04364664889778838
2025-01-28 00:00:00+00:00,7.612706057614668,-0.0271224888105376,-0.027497092501277996,0.04312185139518321
2025-01-29 00:00:00+00:00,7.211082319987995,-0.0527570268163638,-0.0541996472332573,0.04187309107889462
2025-01-30 00:00:00+00:00,7.426863868429234,0.0299236007669925,0.029484625477887667,0.04218416741370964
2025-01-31 00:00:00+00:00,7.847549006340294,0.0566437119844549,0.05509757531109973,0.041952238776605054
2025-02-01 00:00:00+00:00,7.811739948073505,-0.0045630881996222,-0.004573530865895048,0.041953182971604525
2025-02-02 00:00:00+00:00,7.089109997168117,-0.0925056332787422,-0.0970679203320861,0.04617069865834643
2025-02-03 00:00:00+00:00,6.119618711668766,-0.1367578279765208,-0.1470600107827138,0.05508566768784758
2025-02-04 00:00:00+00:00,6.488419602870012,0.0602653381816131,0.0585191958386501,0.05474118220253313
2025-02-05 00:00:00+00:00,6.083705753121737,-0.0623747961012353,-0.06440497922933973,0.05335853089370154
2025-02-06 00:00:00+00:00,5.956319908653306,-0.0209388569463711,-0.021161183801600203,0.05333651341206405
2025-02-07 00:00:00+00:00,5.723895360500241,-0.0390215018195043,-0.039803244684116515,0.05009940978459381
2025-02-08 00:00:00+00:00,5.711378230022087,-0.0021868202840555,-0.002189214867185204,0.0501437030464525
2025-02-09 00:00:00+00:00,5.8589759035901565,0.0258427419133644,0.02551446201214928,0.048997174233715475
2025-02-10 00:00:00+00:00,5.906570292787173,0.008123329056167,0.008090512419128996,0.049236546711826375
2025-02-11 00:00:00+00:00,6.179143284283235,0.0461474219360287,0.045114294465171685,0.05025929933721631
2025-02-12 00:00:00+00:00,5.880720779633084,-0.0482951261883172,-0.04950029875305334,0.050689214350424935
2025-02-13 00:00:00+00:00,6.157736444047359,0.0471057332586974,0.04602991366511535,0.05269534943198873
2025-02-14 00:00:00+00:00,6.134466841680214,-0.0037789214557305,-0.003786079618528547,0.05274349228984965
2025-02-15 00:00:00+00:00,6.107710952692908,-0.0043615671382418,-0.004371106520067291,0.05277462772729061
2025-02-16 00:00:00+00:00,6.0154056575819235,-0.0151129115025141,-0.015228275347699046,0.05251856065326956
2025-02-17 00:00:00+00:00,5.809958053436784,-0.0341535743123474,-0.03475043702762558,0.052647737050249485
2025-02-18 00:00:00+00:00,5.897500834405663,0.0150677130822132,0.014955322664846891,0.05210299538819113
